PC1,PC2,PC3,Cluster_ID,Cluster_Nombre,Recency,Frequency,Monetary,ID_Cliente
0.16652686533147265,0.020265076220339986,1.011651660432721,2,Habitual Moderado,13,64,385569.0,270
-3.504403306834547,1.7151192252559382,-0.8258081275158559,1,Ocasional Inactivo (Limpieza),480,1,1418.0,271
2.4116215508561907,0.06064512567010019,-0.14592608863929604,8,VIP Moderado,3,183,1452225.0,272
-0.215646836578705,-1.7296171349836325,-0.7271730110020547,2,Habitual Moderado,17,14,102017.0,273
0.7095944866410684,-0.8670269597816666,0.1325109858924594,2,Habitual Moderado,1,53,426217.0,274
1.3558318429347112,0.33341065959952726,0.4262276556823842,8,VIP Moderado,7,156,884293.0,275
-2.1048317418444316,-0.1411422400748544,4.157341093853361,7,Ocasional Inactivo (Despensa),22,1,13161.0,276
-0.17352368982785543,-1.6359290098075834,-0.603217467280748,2,Habitual Moderado,36,18,121535.0,277
-2.1417810797872194,1.5842440276121417,-2.356765669715886,0,Ocasional Inactivo (Snacks),21,2,3591.0,278
0.11183845321637542,-0.47014377535977936,-0.24433646857566757,2,Habitual Moderado,4,45,190816.0,279
-0.30959992584627677,-0.4099752886191435,-0.8064703316518701,2,Habitual Moderado,21,21,195804.0,280
5.597785535063156,2.1447693785318456,0.7732086926623498,3,VIP Premium Activo,0,505,4210976.0,281
4.7948650018101935,2.3342266910361715,0.1502299067570736,3,VIP Premium Activo,0,481,3453752.0,282
-0.22389628512353668,0.09633801442686196,-0.06648134791832044,2,Habitual Moderado,12,41,217980.0,283
0.05727477206068016,0.006511238290109284,0.45687292162054033,2,Habitual Moderado,3,56,329845.0,284
-0.8405201741048213,-0.11988065198886697,0.23409571213045696,2,Habitual Moderado,90,12,53133.0,285
-2.8582754969846107,1.3177841390826635,3.3544736976670846,7,Ocasional Inactivo (Despensa),331,1,13005.0,286
4.293171873929014,1.6168442822938787,0.5583207639844774,3,VIP Premium Activo,5,425,2947066.0,287
-0.21541746497253772,-1.4370749941723422,-0.9336946434600188,2,Habitual Moderado,48,21,172962.0,288
1.2698266141400967,0.8208665988022936,-0.3894791051043824,8,VIP Moderado,6,157,797159.0,289
-3.2150651337259712,1.56739852536399,2.472044672256899,5,Ocasional Inactivo (Bebidas),456,1,5322.0,290
1.5858929414493215,0.27264365430842924,-0.26843509294471446,8,VIP Moderado,4,165,975691.0,291
-0.21601610351569359,-0.21191841985550522,-0.1439738326330609,2,Habitual Moderado,0,30,179648.0,292
2.6983379221287076,0.7389788933143113,0.3588928017968801,8,VIP Moderado,2,219,1909564.0,293
0.4031872524359078,-0.4917325792509141,0.40001991789465846,2,Habitual Moderado,2,54,500875.0,294
2.4627665737782403,0.6044849323884237,0.11562412654781547,8,VIP Moderado,6,226,1500932.0,295
0.6718980157495283,-0.8154855102629766,-0.5837653892641806,2,Habitual Moderado,1,52,617093.0,296
1.7701237391368578,0.4185385778739182,0.13805907116655974,8,VIP Moderado,9,196,1086907.0,297
-0.7713820367165125,-0.4420035311472505,-1.0905402159182653,2,Habitual Moderado,20,8,30351.0,298
2.193571118582184,0.4511807988547966,0.12328977644410341,8,VIP Moderado,3,195,1458720.0,299
-0.7119743139973282,-0.48941030420879666,-1.2380780675456469,2,Habitual Moderado,31,14,96455.0,300
0.3267351178487694,-0.7519160280572262,-0.31537264735291926,2,Habitual Moderado,6,40,338107.0,301
1.6128325669248393,0.271156382812116,0.19898255538181636,8,VIP Moderado,2,165,874326.0,302
-1.518691938569793,-0.456087390835509,2.3158845154449024,7,Ocasional Inactivo (Despensa),50,4,21078.0,303
-0.4850140036673526,-0.7203315057265964,1.5385408583704931,2,Habitual Moderado,7,17,156281.0,304
-0.40452638465388385,-0.05249094991728086,0.5406534481383027,2,Habitual Moderado,5,24,132914.0,305
2.1031121233974868,0.33238509653643705,-0.05208596818974817,8,VIP Moderado,1,177,1432065.0,306
0.0035600080858897484,-1.3099163853691667,-0.5068669995136588,2,Habitual Moderado,4,25,166149.0,307
-2.3025307744191434,1.495429160451788,2.4270138723386254,7,Ocasional Inactivo (Despensa),59,1,5449.0,308
-1.2390048871759411,-0.1036570972578637,-0.5737291387150952,2,Habitual Moderado,43,4,21601.0,309
2.14842415983792,0.3847035481735804,-0.13926074954763723,8,VIP Moderado,4,221,1235804.0,310
-0.6574523927485707,-0.6562429454516879,-1.2902602042543379,2,Habitual Moderado,3,10,43412.0,311
-0.025165382122495836,-0.9313066062552868,0.3380966820889372,2,Habitual Moderado,13,26,182599.0,312
0.7777091156049623,-0.19382044401397927,-0.2599409415019484,2,Habitual Moderado,22,67,688819.0,313
-0.16184110135429228,-0.9603108354262017,1.06863053391795,2,Habitual Moderado,9,22,176254.0,314
2.4991116574820067,0.49722285716146974,-0.13169944553483323,8,VIP Moderado,3,223,1698060.0,315
5.277310251194454,2.3738050914221622,0.20157008592366865,3,VIP Premium Activo,2,519,3754661.0,316
1.462604168021087,0.08035926801744796,-0.2786639337689752,8,VIP Moderado,0,142,785022.0,317
1.603531916247789,0.6775424129911881,-0.11672939999954324,8,VIP Moderado,1,193,978642.0,318
-2.828705784299056,0.6445231311763548,5.123888870420986,7,Ocasional Inactivo (Despensa),161,1,5382.0,319
1.62082524719018,0.3259879632532174,-0.10610470497122723,8,VIP Moderado,0,145,1133438.0,320
-0.21644226073554487,0.10680186226419976,0.5630262866523496,2,Habitual Moderado,13,38,244974.0,321
-0.5250182791755073,0.03219502554122913,-1.3032254121847588,2,Habitual Moderado,1,20,128975.0,322
-2.525227869857308,0.5068850885215453,2.2022326030004855,7,Ocasional Inactivo (Despensa),382,1,12976.0,323
-0.7438800670041193,-1.0365586395586361,1.1582776258265592,2,Habitual Moderado,8,9,89128.0,324
0.050609353901851076,0.06632057698712018,-0.7146740791097214,2,Habitual Moderado,13,51,274799.0,325
1.87293429724056,-0.009354188159096891,0.13089855376900492,8,VIP Moderado,4,141,1299000.0,326
-0.5587741620636588,-0.3864495676144133,-0.7284134161200169,2,Habitual Moderado,58,15,71132.0,327
-0.01685454340882683,-0.07648847261435412,0.49766533307493105,2,Habitual Moderado,37,50,304097.0,328
-0.1607668793503882,-0.46223648622359514,-0.7251041377230735,2,Habitual Moderado,10,27,255253.0,329
-2.1728109259474233,0.18120367399602852,2.8555892224746326,7,Ocasional Inactivo (Despensa),165,1,13187.0,330
0.515562115684583,-0.00478083476956179,-0.409445266114853,2,Habitual Moderado,3,70,432707.0,331
-0.4243488947178679,-0.981456210423217,-0.9508946086900368,2,Habitual Moderado,28,13,77492.0,332
-0.3373449649819776,-0.5618341516189328,0.2975723036709044,2,Habitual Moderado,7,21,108388.0,333
-0.30729114347783354,0.02021021309869705,-0.828833752675252,2,Habitual Moderado,7,34,160107.0,334
-0.4518716461616582,-0.5339295003942195,0.011792693802290477,2,Habitual Moderado,22,14,124057.0,335
-0.9216420823831694,-0.16128883613590034,-0.8252195754719129,2,Habitual Moderado,0,11,82531.0,336
-2.8229685998048253,1.7684641479306864,4.798042863603556,7,Ocasional Inactivo (Despensa),39,1,1745.0,337
0.4437610270058132,-0.906840498032055,-0.15972649704599648,2,Habitual Moderado,4,51,289668.0,338
0.8180328915759489,-0.5257269409818036,-0.3170452195858513,2,Habitual Moderado,2,65,648077.0,339
-2.4636258249701255,-0.5794355175861102,-1.0227917344773534,0,Ocasional Inactivo (Snacks),143,1,5492.0,340
-0.6546577386927684,0.19125629856345636,-0.6681134076997468,2,Habitual Moderado,20,18,108709.0,341
-0.7139658137474074,-0.2996044900114746,-0.28727303160104395,2,Habitual Moderado,4,11,77543.0,342
-0.6753127282333131,-0.3721562440417709,-0.7607887952269649,2,Habitual Moderado,12,12,95114.0,343
0.7589360629552985,-0.8632161330700806,0.009343604982442499,2,Habitual Moderado,9,64,504419.0,344
1.181419205622905,0.2904939752470969,-0.09007387394005235,8,VIP Moderado,1,131,719177.0,345
0.820806023835796,-0.7081850532567778,-0.11817907812855145,2,Habitual Moderado,0,68,516689.0,346
1.0328952421920867,-0.401629544399091,-0.024344596562535768,8,VIP Moderado,0,91,761380.0,347
2.701408581724587,0.9626367900482586,0.0765173508273389,8,VIP Moderado,8,263,1731059.0,348
-0.5085117093789543,-1.3259638367382167,-0.04187725640708602,2,Habitual Moderado,10,9,52955.0,349
5.379185491256505,2.3791780311314343,0.5007536481759867,3,VIP Premium Activo,0,535,3898446.0,350
0.19129966411579216,-1.2742771192949878,-0.4089687719270862,2,Habitual Moderado,10,29,222311.0,351
0.2616010157856889,0.2066032017582903,-0.1942617897340066,2,Habitual Moderado,1,66,383127.0,352
-0.9565159744321324,-1.4310923597827545,1.2568489919016625,2,Habitual Moderado,0,6,57814.0,353
0.4236145376219515,-0.8705994265075369,0.03669636772097269,2,Habitual Moderado,12,54,302023.0,354
-0.4801280909424678,-1.924829862946129,0.12295923224020323,2,Habitual Moderado,6,9,70508.0,355
0.5117417962663325,-0.8168460497035729,-0.08027782509477822,2,Habitual Moderado,6,51,403363.0,356
-0.5150224872542803,0.16868195310427445,-1.075454340366005,2,Habitual Moderado,24,19,99437.0,357
1.9904942414736218,0.37226706969871215,-0.10676302410123693,8,VIP Moderado,1,181,1332634.0,358
-0.8150783234627736,-2.0093617703583617,-0.5833346366723496,6,Ocasional Inactivo (Alcohol),5,8,52990.0,359
-1.6651341905176427,1.0508833627679341,-0.8468829514067151,2,Habitual Moderado,38,3,11827.0,360
0.2969327989675745,-0.2503425166442438,0.1375529833464128,2,Habitual Moderado,2,54,389836.0,361
-3.2920727730181145,3.3008180352159253,-2.2507813353010913,4,Ocasional Inactivo (Lácteos),399,1,13133.0,362
1.6608901851579077,0.17878884460539277,-0.17663583008570002,8,VIP Moderado,0,161,1062586.0,363
-0.3938241419162119,-0.05473064485021879,-0.1978405099550717,2,Habitual Moderado,0,23,187144.0,364
1.8321737473192348,0.14475543071401317,-0.06323683838977408,8,VIP Moderado,1,133,1234956.0,365
-1.7054275789433881,1.120583031961728,-0.37446398411952625,5,Ocasional Inactivo (Bebidas),36,4,35963.0,366
-0.7383943965913106,-0.9906867047408456,-0.16235863410728568,2,Habitual Moderado,23,9,49388.0,367
-1.3447119662586802,-1.146915795849049,0.8436836688274597,2,Habitual Moderado,6,1,27480.0,368
0.6904241575795431,-0.44139984785006886,0.23191100130289632,2,Habitual Moderado,10,57,539532.0,369
-0.5956451296624856,-0.12965061649254486,-1.1054913053783884,2,Habitual Moderado,14,17,101149.0,370
0.8974550703002877,-0.8875843042128019,0.27468732891577124,2,Habitual Moderado,6,61,637188.0,371
-0.5470070495998507,0.12572843422521138,-1.0248426722311923,2,Habitual Moderado,13,19,132410.0,372
-2.6449016001008165,-0.6723237953198361,-0.8199580826211051,0,Ocasional Inactivo (Snacks),278,1,5489.0,373
0.20869270638377416,-0.2308555853727574,0.017746994030121564,2,Habitual Moderado,0,52,340432.0,374
-0.8387358942535555,-1.8170267704048333,-0.0037699182532343807,0,Ocasional Inactivo (Snacks),22,4,11418.0,375
-0.43432951160259775,-0.2763984572111404,-0.07783232926407478,2,Habitual Moderado,6,17,125428.0,376
5.375859343018459,2.125614600406378,0.8030559146551501,3,VIP Premium Activo,2,477,4283170.0,377
-0.1904335887783943,-0.5781445971198121,0.6987393723669116,2,Habitual Moderado,34,28,187898.0,378
-0.19576838033062371,-1.2436922907606127,0.22447525544125005,2,Habitual Moderado,16,21,165183.0,379
-1.1149668318783137,-0.4237879940048243,1.3109039685561952,2,Habitual Moderado,16,6,69006.0,380
-0.8396167415179595,-0.6281073566713221,-0.7210040687248794,2,Habitual Moderado,7,9,48720.0,381
-0.32056829322038505,-1.1125849136879566,0.3796545308817383,2,Habitual Moderado,10,13,131435.0,382
-0.41558907469116796,-1.356979861891977,-0.24125262429819497,2,Habitual Moderado,14,13,104555.0,383
0.6415508845671702,-0.4137582160774018,0.205366274735857,2,Habitual Moderado,0,78,473270.0,384
2.278158672906387,0.2874707337604332,-0.22355756923525524,8,VIP Moderado,0,189,1328534.0,385
5.357145071905281,2.134057258835346,0.5830881907730451,3,VIP Premium Activo,0,481,4081658.0,386
0.15903372976840885,-0.25025517257967733,-0.6669155169315355,2,Habitual Moderado,13,44,366049.0,387
-1.0024283093950208,-0.02166592576436162,1.0076551119926789,2,Habitual Moderado,10,10,56654.0,388
-0.11222357812410608,-1.5905310727092656,0.22315417856997166,2,Habitual Moderado,2,22,175241.0,389
0.17365603184514172,0.013314916176348997,-0.1770298708460938,2,Habitual Moderado,3,58,272211.0,390
0.08938982420245808,-0.39605563459966997,-0.15478317397714084,2,Habitual Moderado,15,46,284771.0,391
2.774800489348995,0.709727095955578,0.11390507459231775,8,VIP Moderado,6,257,1852560.0,392
1.982990381315165,0.7280009622577133,-0.060258007905505465,8,VIP Moderado,1,216,1073878.0,393
0.651650707117568,0.027553247860768484,-0.7549396038937437,2,Habitual Moderado,6,93,443372.0,394
-0.30330792881826457,-0.6699951387263307,-0.31351170716788407,2,Habitual Moderado,47,21,127815.0,395
-0.9189249617129385,0.4549396265124498,0.6663927861160689,2,Habitual Moderado,20,17,118882.0,396
0.4834614971444127,-1.3230042860983235,0.22305748132108463,2,Habitual Moderado,33,42,369955.0,397
-1.8034260667653796,-2.3522339703498467,0.9535435674671375,0,Ocasional Inactivo (Snacks),302,1,13134.0,398
-0.259448667225874,-1.0760021462182194,-0.2604942855569106,2,Habitual Moderado,57,22,164769.0,399
-3.4203126543702402,2.458030348429214,3.3665501385792567,7,Ocasional Inactivo (Despensa),500,1,1159.0,400
0.49696186478528026,-0.6425789461009928,-0.33237016128291547,2,Habitual Moderado,6,54,448007.0,401
0.7970607076518743,0.11266237207759203,-0.34070786187614216,2,Habitual Moderado,9,115,494058.0,402
-0.6125454164336128,-1.1475700155346877,-0.9875377673131367,2,Habitual Moderado,26,7,37242.0,403
0.20535439230618488,-0.36649974178588207,0.5072753166843321,2,Habitual Moderado,2,60,328760.0,404
1.7800252863647288,0.07718298278283653,0.35288380429555155,8,VIP Moderado,0,152,1119675.0,405
-2.832625047964726,1.7783749253103722,4.802501746285996,7,Ocasional Inactivo (Despensa),43,1,2053.0,406
0.5624184150775764,-0.3880713338381649,-0.4069836759030289,2,Habitual Moderado,8,54,502035.0,407
1.7826569744154477,0.09823793834792807,0.02035644055567848,8,VIP Moderado,2,145,1176744.0,408
-0.6289901451667467,-1.1514930972264035,1.2244687264737388,2,Habitual Moderado,19,12,150587.0,409
-2.03063510478223,-1.1130062048171334,3.2345042163614877,7,Ocasional Inactivo (Despensa),184,1,27449.0,410
2.6250771539722275,0.4758651734251993,0.1839744116912112,8,VIP Moderado,3,243,1674966.0,411
3.954745488035624,1.6932741258679125,0.6574023186494795,3,VIP Premium Activo,4,390,2836849.0,412
-0.4713965815605523,-0.4721607249640621,0.13579892860030618,2,Habitual Moderado,0,18,141434.0,413
0.03032071408180527,0.12526625813159142,-0.4518774986858863,2,Habitual Moderado,3,48,247150.0,414
-0.056941926413505796,-0.9178626986076479,0.3622011857412972,2,Habitual Moderado,6,27,152947.0,415
-1.7856397422545232,-1.3419011383308221,0.634165768352389,1,Ocasional Inactivo (Limpieza),216,1,12986.0,416
0.3077659068098803,-0.7471744282292984,0.4892965462281364,2,Habitual Moderado,15,44,271700.0,417
-0.20444599560052676,-1.7495477967595063,0.6616468465589629,2,Habitual Moderado,23,16,163838.0,418
0.7978503105840054,-0.26581848074514064,0.02940663687474472,2,Habitual Moderado,0,80,545868.0,419
-0.3551457896435291,-0.4077196024945106,-0.346492582377561,2,Habitual Moderado,19,22,165366.0,420
0.4289079165135153,-0.5854780250341426,-0.7110149953929983,2,Habitual Moderado,0,50,385897.0,421
0.13336549065595338,0.02499269185004979,-0.7662503732407215,2,Habitual Moderado,7,53,270550.0,422
-0.2595243050071921,-0.2101264775347373,-0.809016271102233,2,Habitual Moderado,1,28,218729.0,423
-3.2531239036667587,1.2744372144575506,-0.9655076942631038,1,Ocasional Inactivo (Limpieza),523,1,5287.0,424
-0.7272626835613886,-0.6280650436170016,-0.5546554283499946,2,Habitual Moderado,6,6,51486.0,425
-1.4110574375936593,0.7570961805904175,0.6900573015494357,2,Habitual Moderado,6,7,29524.0,426
-0.07286729656755886,-0.18290736096887886,0.22694783929696372,2,Habitual Moderado,3,36,164638.0,427
-0.8404077710277706,-0.10078563570467139,1.1993939705773675,2,Habitual Moderado,43,13,113831.0,428
0.10293089674073136,-0.49596750130892875,-0.6690186271479188,2,Habitual Moderado,4,33,291257.0,429
0.23211489295110158,-0.04525172405669664,-0.17884447569800319,2,Habitual Moderado,13,57,351642.0,430
5.541646841477204,2.5118240756325716,0.6805891063302663,3,VIP Premium Activo,1,552,4054045.0,431
0.5917736901466784,-0.29252866341364625,0.1762996213897966,2,Habitual Moderado,3,73,560737.0,432
-1.782090694851265,-0.16274564906555875,-1.806334943637956,1,Ocasional Inactivo (Limpieza),115,1,5389.0,433
-1.0534466952416912,-0.8663996465634225,0.6065959808379436,2,Habitual Moderado,78,5,42431.0,434
-0.18281741482474825,-1.2549128494335686,0.3228515414493824,2,Habitual Moderado,6,18,143800.0,435
1.3224840646749065,0.23065034720076977,-0.06747587584494334,8,VIP Moderado,1,147,832442.0,436
-0.4878209640514189,0.2562171124241015,-0.08214725885995007,2,Habitual Moderado,12,24,170717.0,437
-2.1342609939301473,-1.1002738000347347,0.34871206648017056,0,Ocasional Inactivo (Snacks),261,1,13185.0,438
1.6636604646690165,-0.0019434969862444946,0.18419911088118024,8,VIP Moderado,2,144,1037229.0,439
0.16940151008841495,0.28012630008457073,-0.8896153787666714,2,Habitual Moderado,25,64,340609.0,440
2.721422727170937,0.910953283488127,0.17379748499709796,8,VIP Moderado,0,292,1576985.0,441
0.4013054354053679,-0.38561636740343674,-0.07643623395933312,2,Habitual Moderado,13,67,304314.0,442
5.247757506767333,2.1335624768384847,0.6815148616614519,3,VIP Premium Activo,0,473,4071804.0,443
0.18541957235328055,-0.6177831923858549,0.36870003667250106,2,Habitual Moderado,8,34,281473.0,444
1.5432458143426138,0.26670578511732174,0.09454245166366461,8,VIP Moderado,4,148,1023694.0,445
1.148530646989184,-0.26573196400351096,0.23730442657825648,8,VIP Moderado,1,103,865764.0,446
0.6175808296689458,-0.47069786285670123,-0.12334982385896007,2,Habitual Moderado,6,65,470123.0,447
-0.8466221676392346,-0.9320414554385722,-0.3914774470900441,2,Habitual Moderado,37,8,69396.0,448
0.3678093403941282,-0.3532853401767075,0.19083676137338046,2,Habitual Moderado,6,59,328165.0,449
-3.096645097565515,1.1306219564403919,-1.3072944404523499,0,Ocasional Inactivo (Snacks),477,1,1849.0,450
-0.7550623444412684,-1.828564008290672,0.9797772093700606,2,Habitual Moderado,0,5,65432.0,451
0.1041686025914435,-0.5992904719039458,0.6351266164118935,2,Habitual Moderado,0,37,300950.0,452
0.12990229175742982,-1.0040506761884147,-0.9369194367557713,2,Habitual Moderado,4,36,243980.0,453
0.25800496571537845,-0.35966198930911625,-0.8001994781252851,2,Habitual Moderado,6,53,260774.0,454
2.2252468957152534,0.10347223910477646,0.477453144968047,8,VIP Moderado,1,171,1479928.0,455
2.1156979955420754,0.5523964996364995,-0.0040932537434414835,8,VIP Moderado,0,204,1463230.0,456
-2.8533354819681636,0.48908664306470856,3.256743876485272,7,Ocasional Inactivo (Despensa),516,1,13191.0,457
0.28292214778976427,-0.317529894681104,0.14320999983442728,2,Habitual Moderado,3,56,327664.0,458
-1.3906914652261473,-0.32563965832420116,-1.1384893835763195,6,Ocasional Inactivo (Alcohol),13,4,33201.0,459
-3.9045652572793204,0.15680072737051118,-1.2950295361281456,6,Ocasional Inactivo (Alcohol),618,1,1016.0,460
-2.0820114235497815,2.264712911655204,-1.509663820841136,4,Ocasional Inactivo (Lácteos),7,3,12666.0,461
2.9533022555597648,0.4674715484509397,0.34283326171501743,8,VIP Moderado,3,233,2131899.0,462
-0.4103842867461999,-0.9422682125710045,0.48017099902157745,2,Habitual Moderado,27,20,129110.0,463
0.325644733943998,-0.23982837907064164,-0.7389438236035565,2,Habitual Moderado,40,67,407903.0,464
2.117130001954989,0.6067490608518159,-0.15627175938700227,8,VIP Moderado,1,190,1429988.0,465
-1.1236463942193518,-0.44612951300002285,-1.02902822451411,2,Habitual Moderado,3,3,23262.0,466
-0.8693900337171543,0.8346283676171372,-1.3865104665671624,2,Habitual Moderado,66,22,158952.0,467
3.379488676896535,0.7604692462547027,-0.12853300617250227,8,VIP Moderado,0,263,2439153.0,468
-1.1781349142616058,-0.7562618865560822,1.1846212822216022,2,Habitual Moderado,35,6,52046.0,469
-3.2600730069272075,3.1959393456839797,-2.586639199238114,4,Ocasional Inactivo (Lácteos),430,1,2114.0,470
-0.24441843429952517,-0.8322043799203521,0.6510853724574069,2,Habitual Moderado,3,22,198881.0,471
-0.552249924036035,-1.1780274526424712,0.8607404227822391,2,Habitual Moderado,24,12,73955.0,472
-2.056855312841388,1.1913336098320328,0.9156368673696917,7,Ocasional Inactivo (Despensa),26,1,5318.0,473
0.668651840883025,-0.6179736473459115,-0.3457643974262448,2,Habitual Moderado,7,60,619807.0,474
0.4927433958748357,-0.5963802388321893,-0.3565425093013594,2,Habitual Moderado,3,61,379083.0,475
5.245252142056463,2.141576991792503,0.7033303001971112,3,VIP Premium Activo,2,512,3613843.0,476
-3.7654297321880223,2.705980119456606,5.22206862755605,7,Ocasional Inactivo (Despensa),422,1,887.0,477
0.4388438424295204,-0.31579136846965156,0.023453129562386557,2,Habitual Moderado,38,61,469195.0,478
3.536582681547771,1.1449126397016844,0.060782190324545626,8,VIP Moderado,5,309,2443199.0,479
-0.8518129403312951,-1.1832808903782313,0.5483237392009943,2,Habitual Moderado,3,8,58148.0,480
1.6006068362499717,0.15792671829070287,-0.011075883173957248,8,VIP Moderado,3,143,1051710.0,481
0.7976466112179716,-0.4547667364341997,-0.16750718456421576,2,Habitual Moderado,10,64,586290.0,482
-0.20061928080953842,-0.5298230135854943,-0.33404457058844905,2,Habitual Moderado,19,28,178764.0,483
2.1493529317670896,0.4081455405607158,0.21933752512336813,8,VIP Moderado,0,213,1389482.0,484
-1.1270107209198537,0.7233378427187424,1.0347407920799374,2,Habitual Moderado,5,17,67874.0,485
-0.6654273995321014,-0.2115460451649577,-0.010715560434547501,2,Habitual Moderado,52,17,90334.0,486
-0.709807380510497,-0.9250075306353512,-1.0916524788961326,2,Habitual Moderado,2,10,81029.0,487
0.09483117050524728,-0.3079145634055271,-0.1104268669662651,2,Habitual Moderado,0,47,221030.0,488
0.7118391231396974,-0.6410732620675557,-0.17747317549097286,2,Habitual Moderado,2,66,505725.0,489
-1.289571633016222,-0.1576945206560161,0.6771354815898412,2,Habitual Moderado,51,6,41283.0,490
-1.3150177034360844,-0.4073733823541586,1.9185466362630157,2,Habitual Moderado,12,7,44839.0,491
-0.9619346173575124,-0.4694190044481587,-0.8169343278219013,2,Habitual Moderado,20,6,40388.0,492
1.7756816269287663,0.0922521496898162,0.254934113302079,8,VIP Moderado,8,155,1106843.0,493
-4.197696195609701,5.786159362268776,-2.9368132187095815,4,Ocasional Inactivo (Lácteos),470,1,2069.0,494
0.6642383157038472,-0.5177512388871226,-0.2144013686735361,2,Habitual Moderado,8,67,463713.0,495
-0.8543393507108386,-0.9590061514077584,1.6797645356980149,2,Habitual Moderado,6,8,46481.0,496
-1.701350674004157,-0.610935725976319,2.334745345087929,7,Ocasional Inactivo (Despensa),32,2,7469.0,497
-1.2694127028799278,0.14455501711776697,-0.13224578160997802,2,Habitual Moderado,6,6,27624.0,498
0.14750066338314113,0.06879834231756783,-0.2062643258398108,2,Habitual Moderado,5,58,268610.0,499
-0.27134704448726155,-1.7920684390990569,-0.6278365303465929,2,Habitual Moderado,3,11,107642.0,500
-0.5501748154981883,-0.2479760241471847,0.42304037597936806,2,Habitual Moderado,45,20,97910.0,501
0.4680956632751778,-0.6747760593599327,0.07261226988342263,2,Habitual Moderado,2,52,440924.0,502
-0.27918748507103847,-1.6027207214103794,0.899560324633433,2,Habitual Moderado,7,11,109556.0,503
-3.215492282949662,3.2623226382801938,-2.802863508828947,4,Ocasional Inactivo (Lácteos),330,1,5454.0,504
-4.003307050473249,2.9439403666886284,5.329591704440439,7,Ocasional Inactivo (Despensa),519,1,2053.0,505
2.050225327413955,0.19264298988665884,0.1304032456351048,8,VIP Moderado,0,173,1305905.0,506
-0.9951703637137118,-0.3215642224812216,0.6878614740530063,2,Habitual Moderado,39,8,42988.0,507
0.752838440338678,-0.5214447422766445,0.9577608336830066,2,Habitual Moderado,0,75,542054.0,508
0.6018446262157909,-0.9553885703427242,0.49416357445133796,2,Habitual Moderado,5,50,360345.0,509
2.8499233953910412,0.9344703318854041,0.006597978507836253,8,VIP Moderado,0,266,1987291.0,510
1.9107344887497983,0.3084313789102952,-0.251538813651621,8,VIP Moderado,1,204,970207.0,511
0.796818407397222,-0.32884691278307326,0.18592151222119185,2,Habitual Moderado,2,95,483710.0,512
-0.5037040886223172,-0.9093726783464245,0.671701656237408,2,Habitual Moderado,48,13,83009.0,513
-3.3779698670859504,2.922300040046694,1.8072501864927148,7,Ocasional Inactivo (Despensa),506,1,1289.0,514
0.3376692179087087,0.2025048820753458,0.42599450432502206,2,Habitual Moderado,2,63,429909.0,515
-2.053525781314018,-0.33567804773716037,2.3529343664109037,5,Ocasional Inactivo (Bebidas),173,1,5199.0,516
2.1281234416103403,0.19842511622769643,0.04367676491174341,8,VIP Moderado,1,186,1366099.0,517
-0.7868504524449406,-0.5123242208523979,-0.4778500860256785,2,Habitual Moderado,24,12,106532.0,518
-0.38511992202528145,0.34111945680520717,-0.21258056828641916,2,Habitual Moderado,16,33,223241.0,519
0.5344369837030388,-0.9567431789161562,-0.33996030202700195,2,Habitual Moderado,3,53,393328.0,520
-0.39395198855022495,0.31173339330269945,0.7539132585952595,2,Habitual Moderado,5,33,199247.0,521
2.1877425301960702,0.014935165608925962,0.014492143589821219,8,VIP Moderado,0,173,1547875.0,522
-0.5934974261952624,-0.14286372756071916,-0.031667162483485625,2,Habitual Moderado,44,16,142460.0,523
-1.6065764789862895,-2.661598339431881,0.9723673978486065,6,Ocasional Inactivo (Alcohol),289,1,13159.0,524
-1.2346632748779562,-0.6624084524544286,-0.725822441158253,5,Ocasional Inactivo (Bebidas),1,7,36891.0,525
-1.3760887645661624,-0.8902765734009465,0.8285444404615786,1,Ocasional Inactivo (Limpieza),3,3,56651.0,526
1.677611398369045,0.07453479999853757,-0.21169852530709327,8,VIP Moderado,0,155,951610.0,527
-3.9518405307951863,2.892402252116862,5.306308180395341,7,Ocasional Inactivo (Despensa),498,1,1745.0,528
-0.7254724371134759,-0.09076071583038556,-0.5536709678973498,2,Habitual Moderado,0,11,73728.0,529
4.609734829394266,1.9656337806372428,0.20343435521265796,3,VIP Premium Activo,5,461,3233881.0,530
0.4446716371900512,-0.9854869329657029,-0.9341102607255424,2,Habitual Moderado,3,45,417230.0,531
-0.9169219799338861,-0.20422954291984582,1.3341811119664062,2,Habitual Moderado,60,12,70183.0,532
0.2960482040613026,-0.3916177828613177,-0.6046024443966987,2,Habitual Moderado,0,53,351602.0,533
-2.436412085063031,-1.6330620486209197,-0.5837065670238142,1,Ocasional Inactivo (Limpieza),546,1,13009.0,534
1.6851526680559992,0.2555516713821199,-0.055584029928722495,8,VIP Moderado,0,169,976735.0,535
-0.4939705885541055,-0.752348092782622,0.42288821261946374,2,Habitual Moderado,29,17,109741.0,536
-0.02018300275131755,0.42937099468251455,-0.8098636844100306,2,Habitual Moderado,13,57,223085.0,537
2.473271297527581,0.6479169148714892,0.11297616134751105,8,VIP Moderado,3,223,1721596.0,538
0.24454277306117791,-0.9092992510759239,-0.20534409718402505,2,Habitual Moderado,5,49,278105.0,539
-0.7081561141618524,-0.1324189001557712,-0.07977434945953589,2,Habitual Moderado,146,22,103802.0,540
